<Battle_of_Fehrbellin_(1758)>	Battle of Fehrbellin
<Siege_of_Paris_(885–86)>	Siege of Paris
<Battle_of_Little_Mountain>	Battle of Little Mountain
<Tikveš_Uprising>	Tikves Uprising
<fr/Bataille_du_Val_de_Préaux>	Bataille du Val de Preaux
<Kharar_Caravan_Raid>	Kharar Caravan Raid
<fr/Bataille_de_Rueil>	Bataille de Rueil
<Battle_of_Bushy_Run>	Battle of Bushy Run
<fr/Bataille_de_l'Aisne_(1940)>	Bataille de l'Aisne
<fr/Siège_de_Metz_(1444)>	Siège de Metz (1444)
<Battle_of_Humbleton_Hill>	Battle of Humbleton Hill
<1999_Latakia_protests>	Syrian protests
<nl/Verovering_van_Bandjermasin>	Verovering van Bandjermasin
<Ottoman_Invasion_of_Mani_(1807)>	Ottoman Invasion of Mani (1807)
<Foča_massacres>	Foca
<Battle_of_Wahoo_Swamp>	Battle of Wahoo Swamp
<Capture_of_HMS_Frolic>	Capture of HMS Frolic
<Battle_of_Bairén>	Battle of Bairén
<Action_of_10_February_1809>	Action of 10 February 1809
<Battle_of_Tabocas>	Battle of Tabocas
<Battle_of_Orkdal>	Battle of Orkdal
<Central_African_Republic_conflict_(2012–13)>	Central African Republic conflict (2012–13)
<fr/Campagne_de_Nariño_dans_le_sud>	Campagne de Narino dans le sud
<Battle_of_Valverde_(1385)>	Battle of Valverde (1385)
<Operation_Roundabout>	Operation Roundabout
<Siege_of_Fort_St_Philip_(1756)>	Siege of Fort St Philip
<Battle_of_Mukden>	Battle of Mukden
<Battle_of_Nahrawan>	Battle of Nahrawan
<Alexandrian_riots_(38)>	Alexandrian riots (38)
<Dieppe_Raid>	Dieppe Raid
<Battle_of_Andros_(246_BC)>	Battle of Andros (246 BC)
<American_Expeditionary_Force_Siberia>	American Expeditionary Force Siberia
<Operation_Shed_Light>	Operation Shed Light
<fr/Bataille_de_Mejicanos>	Bataille de Mejicanos
<Battle_of_Frisches_Haff>	Battle of Frisches Haff
<Battle_of_Sadad>	Battle of Sadad
<2008_attacks_on_Christians_in_southern_Karnataka>	2008 attacks on Christians in southern Karnataka
<Battle_of_Fort_Frontenac>	Battle of Fort Frontenac
<Byzantine–Seljuq_wars>	Byzantine-Seljuq wars
<Intentona_de_Yauco>	Intentona de Yauco
<Siege_of_Constantine>	Siege of Constantine
<Fight_at_Monterey_Pass>	Fight at Monterey Pass
<Battle_of_Ostrach>	Battle of Ostrach
<Second_Margrave_War>	Second Margrave War
<Battle_of_Fort_Anne>	Battle of Fort Anne
<King_Philip's_War>	King Philip's War
<de/Siamesisch-Birmanischer_Krieg_1613–1618>	Siamesisch-Birmanischer Krieg 1613–1618
<Kerensky_Offensive>	Kerensky Offensive
<fr/Bataille_de_la_Loma>	Bataille de la Loma
<Scuttling_of_the_Peruvian_fleet_in_El_Callao>	Scuttling of the Peruvian fleet in El Callao
<fr/Bataille_du_Val_de_Saire>	Bataille du Val de Saire
<Battle_of_Gaza_(2007)>	Gaza conflict
<Vita_Cortex_sit-in>	Vita Cortex sit-in
<Battle_of_Kirksville>	Battle of Kirksville
<Datong–Jining_Campaign>	Datong–Jining Campaign
<Battle_of_Campo_Maior>	Battle of Campo Maior
<it/Campagne_in_Britannia_di_Quinto_Lollio_Urbico>	Campagne in Britannia di Quinto Lollio Urbico
<Battle_of_Manlian_Pass>	Battle of Manlian Pass
<Northern_Crusades>	Northern Crusades
<Saint_James_Church_massacre>	Saint James Church massacre
<French_blockade_of_the_Río_de_la_Plata>	French blockade of the Rio de la Plata
<fr/Combat_des_Sept>	Combat des Sept
<Battle_of_the_Granicus>	Battle of the Granicus
<Syzran–Samara_Operation>	Syzran–Samara Operation
<Years_of_Lead_(Italy)>	Years of Lead (Italy)
<Campaign_of_1856–57>	Campaign of 1856–57
<de/Gefecht_bei_Eckernförde>	Gefecht bei Eckernfoerde
<Battle_of_Roliça>	Battle of Rolica
<Battle_of_Lier>	Battle of Lier
<Laguna_del_Desierto_incident>	Laguna del Desierto incident
<Damadola_airstrike>	Bajaur airstrike
<Battle_of_Storkyro>	Battle of Storkyro
<Battle_of_Sourton_Down>	Battle of Sourton Down
<Levante_Offensive>	Levante Offensive
<Battle_of_Aubers_Ridge>	Battle of Aubers Ridge
<Battle_of_Cartagena_(1643)>	Battle of Cartagena (1643)
<Mahua_Dabar>	Mahua Dabar
<Battle_of_Sidi_Bou_Othman>	Battle of Sidi Bou Othman
<Jämtland_Campaign_(1808)>	Jämtland Campaign (1808)
<Siege_of_Paysandú>	Siege of Paysandú
<Battle_of_Koppam>	Battle of Koppam
<Xinjiang_raid>	Xinjiang raid
<Battle_of_the_Strait_of_Gibraltar_(1591)>	Battle of the Strait of Gibraltar
<it/Battaglia_di_Pertuso>	Battaglia di Pertuso
<Capture_of_Gibraltar>	Capture of Gibraltar
<Battle_of_Tampa>	Battle of Tampa
<Battle_of_Pavia_(271)>	Battle of Pavia
<Byzantine–Arab_wars_(780–1180)>	Byzantine–Arab wars (780–1180)
<Battle_of_St_Fagans>	Battle of St Fagans
<August_1994_protest_in_Cuba>	August 1994 protest in Cuba
<Operation_Krohcol>	Operation Krohcol
<Northern_Seven_Years'_War>	Seven Years
<Battle_of_Gołąb>	Battle of Gołąb
<Vellore_Mutiny>	Vellore Mutiny
<Second_Battle_of_Porto>	Second Battle of Porto
<2009_Hamas_political_violence_in_Gaza>	2009 Hamas political violence in Gaza
<Battle_of_Columbus_(1865)>	Battle of Columbus (1865)
<Cao_Cao's_invasion_of_Xu_Province>	Cao Cao's invasion of Xu Province
<it/Teatro_del_mar_Baltico_della_prima_guerra_mondiale>	Teatro del mar Baltico della prima guerra mondiale
<National_trauma>	National trauma
<Battle_of_the_Gabbard>	Battle of the Gabbard
<Turkish_War_of_Independence>	Turkish War of Independence
<Battle_of_Asiago>	Battle of Asiago
<Yorkshire_rebellion_1489>	Yorkshire rebellion 1489
<Battle_of_Montaigu>	Battle of Montaigu
<fr/Bombardement_de_Tamatave_en_1845>	Bombardement de Tamatave en 1845
<Fries's_Rebellion>	Fries's Rebellion
<fr/Ordre_de_bataille_lors_de_la_Seconde_bataille_de_Bull_Run>	Ordre de bataille lors de la Seconde bataille de Bull Run
<Battle_of_Rostov_(1941)>	Battle of Rostov
<Argentine_air_forces_in_the_Falklands_War>	Argentine air forces in the Falklands War
<Western_Front_(World_War_I)>	Western Front (World War I)
<Battle_of_Gospić>	Battle of Gospić
<G-Unit–The_Game_feud>	G-Unit–The Game feud
<Operation_Agreement>	Operation Agreement
<Siege_of_Petersburg>	Siege of Petersburg
<Dutch_East_Indies_campaign>	Dutch East Indies campaign
<Battle_of_Rio_Nuevo_(1658)>	Battle of Rio Nuevo
<Battle_of_Guam_(1944)>	Battle of Guam (1944)
<Battle_of_Karameh>	Battle of Karameh
<Jesus_with_erection>	Jesus with erection
<Battle_of_Verona_(489)>	Battle of Verona
<People's_General>	People's General
<fr/Combat_du_Rocher_de_La_Piochais>	Combat du Rocher de La Piochais
<Battle_of_Central_Henan>	Battle of Central Henan
<Greater_Poland_Uprising_(1918–19)>	Greater Poland Uprising (1918-19)
<Battle_of_Changzhou>	Battle of Changzhou
<Battle_of_the_Delaware_Capes>	Battle of the Delaware Capes
<Buffalo_Grove_ambush>	Buffalo Grove ambush
<de/Zweiter_Schlesischer_Krieg>	Zweiter Schlesischer Krieg
<Battle_of_Ngasaunggyan>	Battle of Ngasaunggyan
<2008_Congo_football_riots>	2008 Congo football riots
<First_Quarter_Storm>	First Quarter Storm
<Kumanovo_Uprising>	Kumanovo Uprising
<Battle_of_Attock,_1758>	Battle of Attock, 1758
<Wanganui_Campaign>	Wanganui Campaign
<Battle_of_Hexham>	Battle of Hexham
<it/Assedio_di_Shayzar>	Assedio di Shayzar
<Battle_of_Chrysas>	Battle of Chrysas
<Sack_of_Rome_(1527)>	Sack of Rome
<Battle_of_Novi_(1799)>	Battle of Novi (1799)
<Creek_War_of_1836>	Creek War of 1836
<Taixing_Campaign>	Taixing Campaign
<Lublin–Brest_Offensive>	Lublin–Brest Offensive
<nl/Slag_aan_de_Urbicus>	Slag aan de Urbicus
<Battle_of_Gerberoy>	Battle of Gerberoy
<Battle_of_Iconium_(1069)>	Battle of Iconium
<Battle_of_Charleroi>	Battle of Charleroi
<es/Invasiones_germánicas_en_la_península_ibérica>	Invasiones germánicas en la península ibérica
<Catalan_Campaign_in_Asia_Minor>	Catalan Campaign in Asia Minor
<Battle_of_Matasiete>	Battle of Matasiete
<Crossing_of_the_Andes>	Crossing of the Andes
<Shaghzay_ambush>	Shaghzay ambush
<fr/Combats_de_Vaux-Marie>	Combats de Vaux-Marie
<Convoy_TAG_5>	Convoy TAG 5
<fr/Combat_de_Villeparisis>	Combat de Villeparisis
<Battle_of_Kokenhausen>	Battle of Kokenhausen
<Second_Anglo-Burmese_War>	Second Anglo-Burmese War
<fr/Troisième_bataille_de_Cholet>	Troisième bataille de Cholet
<ar/معركة_البرنجية>	معركة البرنجية
<Battle_of_the_Tanais_River>	Battle of the Tanais River
<Battle_of_Lobregal>	Battle of Lobregal
<fr/Combat_d'Agordat>	Combat d'Agordat
<United_States_Air_Force_in_the_United_Kingdom>	United States Air Force in the United Kingdom
<Battle_of_Kolhapur>	Battle of Kolhapur
<USS_Boston_vs_Berceau>	USS Boston vs Berceau
<fr/Libération_de_la_Belgique_et_des_Pays-Bas>	Liberation de la Belgique et des Pays-Bas
<Ukrainian–Soviet_War>	Ukrainian-Soviet War
<Wawelberg_Group>	Wawelberg Group
<Siege_of_Bristol_(1645)>	Siege of Bristol
<Siege_of_Chartres_(911)>	Siege of Chartres (911)
<Battle_of_Cowpens>	Cowpens
<de/Kaufhaus-Brandstiftungen_am_2._April_1968>	Kaufhaus-Brandstiftungen am 2. April 1968
<Goguryeo–Wei_War>	Goguryeo-Wei War
<Battle_of_Durbe>	Battle of Durbe
<Third_Siege_of_Missolonghi>	Siege of Missolonghi
<Operation_Lion's_Leap>	Operation Lion's Leap
<fr/Bataille_du_pont_14>	Bataille du pont 14
<Battle_of_Okita_Nawate>	Battle of Okita Nawate
<Puna_de_Atacama_dispute>	Puna de Atacama dispute
<Convoy_HX_84>	Convoy HX 84
<fr/Deuxième_bataille_de_Thouars_(1793)>	Deuxième bataille de Thouars (1793)
<Battle_of_the_Overpass>	Battle of the Overpass
<Battle_of_Torvioll>	Battle of Torvioll
<West_Loch_disaster>	West Loch disaster
<Battle_of_Damme>	Battle of Damme
<Roman-Aequian_wars>	Roman-Aequian wars
<Battle_of_Bloody_Gulch>	Invasion of France
<Houla_massacre>	Houla massacre
<Battle_of_Stoney_Creek>	Battle of Stoney Creek
<Jacobite_rising_of_1745>	Jacobite rising of 1745
<Battle_of_Leliefontein>	Battle of Leliefontein
<Battle_of_Ocotal>	Battle of Ocotal
<fr/Révolte_des_Batetela>	Revolte des Batetela
<de/Schlacht_von_Jemgum_(1533)>	Schlacht von Jemgum (1533)
<Battle_of_Burton_Bridge_(1322)>	Battle of Burton Bridge (1322)
<Battle_of_Vitebsk_(1812)>	Battle of Vitebsk (1812)
<Battle_of_Chapultepec>	Battle of Chapultepec
<de/Operation_Taohid>	Operation Taohid
<Battle_of_Sandwich_(1217)>	Battle of Sandwich
<World_War_II_in_Yugoslavia>	War in Yugoslavia
<de/Erster_Bremisch-Schwedischer_Krieg>	Erster Bremisch-Schwedischer Krieg
<East_Pomeranian_Offensive>	East Pomeranian Offensive
<de/Siamesisch-Birmanischer_Krieg_1563–1569>	Siamesisch-Birmanischer Krieg 1563-1569
<Battle_of_Maguaga>	Battle of Maguaga
<de/Plutonium-Affäre>	Plutonium-Affäre
<Chola_incident>	Chola incident
<Great_Purge>	Great Purge
<Battle_of_Chippawa>	Battle of Chippawa
<Operation_Tan_No._2>	Operation Tan No. 2
<Kokkilai_offensive>	Kokkilai offensive
<Second_Battle_of_Newbury>	Second Battle of Newbury
<Battle_of_Aldie>	Battle of Aldie
<fr/Deuxième_bataille_de_Châtillon>	Deuxième bataille de Châtillon
<Bloody_Wednesday_(Poland)>	Bloody Wednesday (Poland)
<Action_of_8_September_1690>	Action of 8 September 1690
<First_Battle_of_Cancha_Rayada>	Battle of Cancha Rayada
<it/Battaglia_di_Filottrano>	Battaglia di Filottrano
<Sacking_of_Bergen_(1393)>	Sacking of Bergen (1393)
<Siege_of_Genoa_(1800)>	Siege of Genoa
<Battle_of_the_Falkland_Islands>	Battle of the Falkland Islands
<es/Conflicto_de_Alaris_Prime>	Conflicto de Alaris Prime
<Sino-Vietnamese_War>	Sino-Vietnamese War
<2008_Serbian_protests>	2008 Serbian protests
<Battle_of_Milk_Creek>	Battle of Milk Creek
<Kiev_uprising_of_1068>	Kiev Uprising
<Battle_of_Ras_Kamboni>	Battle of Ras Kamboni
<fr/Bataille_de_Beaulieu-sous-la-Roche_(1793)>	Bataille de Beaulieu-sous-la-Roche
<2010_Times_Square_car_bombing_attempt>	Times Square bomb attack
<Plum_River_raid>	Plum River raid
<Battle_of_Oranik_(1456)>	Battle of Oranik (1456)
<Campaign_of_the_North_China_Plain_Pocket>	Campaign of the North China Plain Pocket
<Battle_of_Ali_Masjid>	Battle of Ali Masjid
<Polish–Swedish_wars>	Polish–Swedish wars
<Truman_Bethurum>	Truman Bethurum
<Sumgait_pogrom>	Sumgait pogrom
<Sack_of_Thessalonica_(904)>	Battle of Thessalonica
<fr/Combat_de_La_Bazouge-du-Désert>	Combat de La Bazouge-du-Desert
<Swissair_Flight_330>	Swissair Flight 330
<Battle_of_Tachov>	Battle of Tachov
<1973_oil_crisis>	Oil embargo
<it/Battaglia_del_Monte_Gindaro>	Battaglia del Monte Gindaro
<fa/جنگ_ایران_با_ازبک‌ها_(۱۵۹۲)>	جنگ ایران با ازبک‌ها (۱۵۹۲)
<Battle_of_Ramillies>	Battle of Ramillies
<Battle_of_Öland_(1563)>	Battle of Öland (1563)
<Action_of_28_June_1803>	Action of 28 June 1803
<Battle_of_Peleliu>	Battle of Peleliu
<fr/Bataille_de_Yaguachi>	Bataille de Yaguachi
<Scuttling_of_SMS_Cormoran>	Scuttling of SMS Cormoran
<Battle_of_Qara-Derrah_Pass>	Battle of Qara-Derrah Pass
<fr/Bataille_au_large_de_Mullaitivu>	Bataille au large de Mullaitivu
<2012_Caracas_prison_riot>	2012 Caracas prison riot
<Battle_of_Proctor's_Creek>	Battle of Proctor's Creek
<2012_Welikada_prison_riot>	Welikada prison riot
<fr/Opération_Alba>	Operation Alba
<Battle_of_Scapezzano>	Battle of Scapezzano
<it/Battaglia_di_Aargonar>	Battaglia di Aargonar
<Battle_of_Champaubert>	Battle of Champaubert
<Battle_of_Birże>	Battle of Birze
<Sandomierz–Silesian_Offensive>	Sandomierz–Silesian Offensive
<fr/Bataille_de_La_Châtaigneraie_(juillet_1794)>	Bataille de La Châtaigneraie (juillet 1794)
<Kettle_War>	Kettle War
<Siege_of_Beirut>	Siege of Beirut
<War_of_the_Austrian_Succession>	Franco-Austrian War
<War_of_Wrath>	War of Wrath
<de/Hamburger_Kessel>	Hamburger Kessel
<February_26_Incident>	February 26 Incident
<Battle_of_Mesoten>	Battle of Mesoten
<USS_Constellation_vs_L'Insurgente>	USS Constellation vs L'Insurgente
<Skirmish_at_Waters_Creek>	Skirmish at Waters Creek
<Battle_of_Gravia_Inn>	Battle of Gravia Inn
<Siege_of_the_Acropolis_(1826–27)>	Siege of the Acropolis (1826–27)
<Siege_of_Sofia>	Siege of Sofia
<Battle_of_Takkolam>	Battle of Takkolam
<North_Korea–United_States_relations>	North Korea–United States relations
<Battle_of_Valutino>	Battle of Valutino
<Siege_of_St._Augustine_(1702)>	Siege of St. Augustine (1702)
<Battle_of_the_Eurymedon_(190_BC)>	Battle of the Eurymedon
<Siege_of_Huajuapan_de_León>	Siege of Huajuapan de León
<Tajikistan_insurgency>	Tajikistan insurgency
<Twin_Pimples_raid>	Twin Pimples raid
<Action_of_6_October_1944>	Action of 6 October 1944
<Hatfield–McCoy_feud>	Hatfield–McCoy feud
<Battle_of_Lincoln_(1141)>	Battle of Lincoln (1141)
<Battle_of_Malemort>	Battle of Malemort
<Battle_of_Ballinalee>	Battle of Ballinalee
<Battle_of_Brody_(1941)>	Battle of Brody (1941)
<Battle_of_Solicinium>	Battle of Solicinium
<Battle_of_Blanc_Mont_Ridge>	Battle of Blanc Mont Ridge
<Battle_of_Al_Mansurah>	Battle of Al Mansurah
<it/Assedio_di_Aquileia_(238)>	Assedio di Aquileia
<National_Protection_War>	National Protection War
<Upper_Silesian_Offensive>	Upper Silesian Offensive
<Battle_of_Tarentum_(209_BC)>	Battle of Tarentum
<1998_United_States_embassy_bombings>	1998 United States embassy bombings
<Warsaw_Uprising_(1794)>	Warsaw Uprising
<Battle_of_Fishguard>	Invasion of Wales
<Battle_of_McDowell>	Battle of McDowell
<Battle_of_Bornholm_(1676)>	Battle of Bornholm (1676)
<Battle_of_Cadsand>	Battle of Cadsand
<Dalola_raid>	Dalola raid
<Siege_of_Pueblo_de_Taos>	Siege of Pueblo de Taos
<Action_of_2_May_1707>	Battle of Beachy Head
<Battle_of_Philomelion>	Battle of Philomelion
<Siege_of_Pondicherry_(1760)>	Siege of Pondicherry
<Battle_of_Five_Lamas>	Battle of Five Lamas
<Battle_of_Lucka>	Battle of Lucka
<Battle_of_Vlaardingen>	Battle of Vlaardingen
<Capture_of_Arendal>	Capture of Arendal
<Battle_of_Spotsylvania_Court_House>	Battle of Spotsylvania Court House
<de/Schlacht_bei_Vesontio>	Schlacht bei Vesontio
<Battle_of_the_Sea_of_Azov>	Battle of the Sea of Azov
<fr/Expédition_de_Ghalib_ibn_Abdullah_al-Laithi_(Al-Kadid)>	Expédition de Ghalib ibn Abdullah al-Laithi
<Uxellodunum>	Uxellodunum
<Siege_of_Santuario_de_Nuestra_Señora_de_la_Cabeza>	Siege of Santuario de Nuestra Señora de la Cabeza
<Siege_of_Landrecies_(1794)>	Siege of Landrecies
<Second_Battle_of_Adobe_Walls>	Second Battle of Adobe Walls
<Siege_of_Chaves>	Siege of Chaves
<Paiute_War>	Pyramid Lake
<Battle_of_Achelous_(1359)>	Battle of Achelous
<Battle_of_Altopascio>	Battle of Altopascio
<Battle_of_Vesuvius>	Battle of Vesuvius
<First_Battle_of_Zawiya>	First Battle of Zawiya
<Battle_of_the_Notch>	Battle of the Notch
<Battle_of_Lobositz>	Battle of Lobositz
<Yugoslav_Wars>	Yugoslav Wars
<Battle_of_Zusmarshausen>	Battle of Zusmarshausen
<fr/Seconde_bataille_d'Ajdabiya>	Seconde bataille d'Ajdabiya
<Battle_of_Oulart_Hill>	Battle of Oulart Hill
<Battle_of_Givenchy>	Battle of Givenchy
<1964_Brazilian_coup_d'état>	1964 Brazilian coup d'etat
<Battle_of_Secessionville>	Battle of Secessionville
<Battle_of_the_Weser_River>	Battle of the Weser River
<Capture_of_Berwick_(1296)>	Capture of Berwick
<New_Guinea_campaign>	New Guinea campaign
<Saudi–Rashidi_War>	Saudi–Rashidi War
<Battle_of_Medina_de_Rioseco>	Battle of Medina de Rioseco
<Battle_of_Khalkhyn_Temple>	Battle of Khalkhyn Temple
<French_Army_Mutinies>	French Army Mutinies
<Battle_of_Pratapgarh>	Battle of Pratapgarh
<Battle_of_the_Wazzir>	Battle of the Wazzir
<Battle_of_Rangiriri>	Battle of Rangiriri
<Battle_of_Livno>	Battle of Livno
<Battle_of_First_Bar>	Battle of First Bar
<Quneitra_Governorate_clashes_(2012–present)>	Quneitra Governorate clashes
<Annette_McGavigan>	Annette McGavigan
<ar/مسيرة_ملعب_الثورة_بصنعاء>	مسيرة ملعب الثورة بصنعاء
<Conquest_of_Uppsala>	Conquest of Uppsala
<First_Jassy–Kishinev_Offensive>	First Jassy–Kishinev Offensive
<Siege_of_Santiago>	Siege of Santiago
<Battle_of_Barcelona_(1359)>	Battle of Barcelona
<Operation_Compass>	Operation Compass
<USS_Constellation_vs_La_Vengeance>	USS Constellation vs La Vengeance
<Battle_of_Formentera_(1529)>	Battle of Formentera (1529)
<Battle_of_Route_Coloniale_4>	Battle of Route Coloniale 4
<Battle_of_Elbistan>	Battle of Elbistan
<First_Ivorian_Civil_War>	Ivorian Civil War
<Guo_Huaiyi_Rebellion>	Guo Huaiyi Rebellion
<Revolt_of_the_Satraps>	Revolt of the Satraps
<Revolt_of_the_va-nu-pieds>	Revolt of the va-nu-pieds
<Battle_of_Jiangxia>	Battle of Jiangxia
<Siege_of_Rustenburg>	Siege of Rustenburg
<Battle_of_Empress_Augusta_Bay>	Battle of Empress Augusta Bay
<Battle_of_Luzzara>	Battle of Luzzara
<Second_Guangxi_Campaign>	Second Guangxi Campaign
<Battle_of_Pylos>	Battle of Pylos
<fr/Bataille_d'Endor>	Bataille d'Endor
<Battle_of_Faggeta>	Battle of Faggeta
<Río_Hato_Airport>	Río Hato Airport
<nl/Slag_bij_Ojinaga>	Slag bij Ojinaga
<Battle_of_Kock_(1920)>	Battle of Kock
<Second_Battle_of_Chattanooga>	Second Battle of Chattanooga
<2001_Harehills_riot>	2001 Harehills riot
<it/Battaglia_di_Culqualber>	Battaglia di Culqualber
<Malayan_Campaign>	Malayan Campaign
<Chadian_Civil_War_(2005–10)>	Chadian Civil War
<1991_siege_of_Kijevo>	1991 siege of Kijevo
<Battle_of_the_Metaurus>	Battle of the Metaurus
<2011_Hakkâri_attack>	2011 Hakkari attack
<Battle_of_Island_Number_Ten>	Battle of Island Number Ten
<Siege_of_Troitse-Sergiyeva_Lavra>	Siege of Troitse-Sergiyeva Lavra
<Second_Battle_of_Chuenpee>	Second Battle of Chuenpee
<Battle_of_Santander>	Battle of Santander
<First_Battle_of_Naktong_Bulge>	First Battle of Naktong Bulge
<Mongol_conquest_of_the_Song_dynasty>	Mongol conquest of the Song dynasty
<Siege_of_Wesenberg_(1574)>	Siege of Wesenberg (1574)
<de/Bug-Offensive>	Bug-Offensive
<Soloheadbeg_Ambush>	Soloheadbeg Ambush
<Battle_of_Peebles's_Farm>	Battle of Peebles's Farm
<Convoy_FS_271>	Convoy FS 271
<Baltic_Sea_campaigns_(1939–45)>	Baltic Sea campaigns (1939–45)
<Battle_of_Doiran>	Battle of Doiran
<Battle_of_Altenkirchen>	Battle of Altenkirchen
<Battle_of_Fort_Anderson>	Battle of Fort Anderson
<Battle_of_Bréville>	Battle of Bréville
<de/Gefecht_im_Wald_von_Caures>	Gefecht im Wald von Caures
<Ćuška_massacre>	Ćuška massacre
<Kimsquit>	Kimsquit
<Battle_of_the_Arar>	Battle of the Arar
<Operation_Batman>	Operation Batman
<Battle_of_Czajánek's_barracks>	Battle of Czajanek's barracks
<Battle_of_Demetritzes>	Battle of Demetritzes
<fr/Passage_des_Andes>	Passage des Andes
<French_Revolutionary_Wars>	Franco-Austrian War
<Battle_of_Cut_Knife>	Battle of Cut Knife
<1872_Cavite_mutiny>	1872 Cavite mutiny
<Silent_Sentinels>	Silent Sentinels
<July_Revolution>	Revolution of 1830
<Japanese_occupation_of_Kiska>	Japanese occupation of Kiska
<1969_Northern_Ireland_riots>	1969 Northern Ireland riots
<it/Sacco_di_Brescia>	Sacco di Brescia
<pl/Naczelne_Dowództwo_Wojsk_Sprzymierzonych_na_Górnym_Śląsku>	Naczelne Dowództwo Wojsk Sprzymierzonych na Górnym Śląsku
<Battle_of_the_River_Berre>	Battle of the River Berre
<Cuban_War_of_Independence>	Cuban War of Independence
<Ulm_Campaign>	Ulm Campaign
<Battle_of_the_Bay_of_Biscay_(1592)>	Battle of the Bay of Biscay
<Battle_of_Jerusalem_Plank_Road>	Battle of Jerusalem Plank Road
<Wilaya_of_Relizane_massacres_of_4_January_1998>	Wilaya of Relizane massacres of 4 January 1998
<Incident_at_Petrich>	Incident at Petrich
<Invasion_of_Dumatul_Jandal>	Invasion of Dumatul Jandal
<Operation_Brevity_order_of_battle>	Operation Brevity order of battle
<nl/Schermersoproer>	Schermersoproer
<Battle_of_Cambrai_(1918)>	Battle of Cambrai (1918)
<Action_of_22_January_1809>	Action of 22 January 1809
<Battle_of_Brissarthe>	Battle of Brissarthe
<Battle_of_Timbuktu>	Battle of Timbuktu
<California_Water_Wars>	California Water Wars
<Battle_of_Tsushima>	Battle of Tsushima
<Singeing_the_King_of_Spain's_Beard>	Singeing the King of Spain's Beard
<Battle_of_Loigny–Poupry>	Battle of Loigny–Poupry
<First_Battle_of_Guararapes>	First Battle of Guararapes
<Cincinnati_riots_of_2001>	Cincinnati riots of 2001
<Anglo-Dutch_Wars>	Anglo-Dutch Wars
<Wilmington_Campaign>	Wilmington Campaign
<Battle_of_Chalai>	Battle of Chalai
<it/Assedio_di_Civitella>	Assedio di Civitella
<Peralta_massacre>	Peralta massacre
<Iraqi_revolt_against_the_British>	Iraqi revolt against the British
<Siege_of_Metz_(1552)>	Siege of Metz
<Russian–Circassian_War>	Russian-Circassian War
<Meigs_Raid>	Meigs Raid
<Conquest_of_the_Azores>	Conquest of the Azores
<Battle_of_Heligoland_(1864)>	Battle of Heligoland
<Battle_of_Andernach_(876)>	Battle of Andernach
<de/BAWAG-Affäre>	BAWAG-Affäre
<2013_Kidal_suicide_attack>	2013 Kidal suicide attack
<Battle_Creek,_Utah>	Battle Creek
<it/Battaglia_di_Pieve_di_Ledro>	Battaglia di Pieve di Ledro
<Battle_of_Marash_(953)>	Battle of Marash (953)
<de/Strategie_der_Spannung_(Italien)>	Strategie der Spannung (Italien)
<Crabb_Massacre>	Crabb Massacre
<fr/Guerre_de_Vendée_et_Chouannerie_de_1815>	Guerre de Vendee et Chouannerie de 1815
<Battle_of_Kapetron>	Battle of Kapetron
<Battle_of_Kallo>	Battle of Kallo
<Operation_Southern_Watch>	Operation Southern Watch
<Aden_Emergency>	Yemeni Civil War
<Moscow_Uprising_of_1612>	Moscow Uprising of 1612
<2001_Bangladeshi-Indian_border_skirmish>	2001 Bangladeshi-Indian border skirmish
<Bombing_of_Darmstadt_in_World_War_II>	Bombing of Darmstadt in World War II
<Capture_of_Bahia>	Capture of Bahia
<Mito_Rebellion>	Mito Rebellion
<Battle_of_Kursk>	Battle of Kursk
<Operation_Nicety>	Operation Nicety
<Final_War_of_the_Roman_Republic>	Final War of the Roman Republic
<Fredonian_Rebellion>	Fredonia, Texas
<Second_Battle_of_Guise>	Second Battle of Guise
<Land_War>	Land War
<Salt_War_(1540)>	Salt War (1540)
<Siege_of_Saint-Pierre-le-Moûtier>	Siege of Saint-Pierre-le-Moûtier
<fr/Combat_de_Restmeur>	Combat de Restmeur
<Action_of_5_July_1942>	Action of 5 July 1942
<Piedmontese_Civil_War>	Piedmontese Civil War
<Granai_airstrike>	Granai airstrike
<Burmese–Siamese_War_(1700–01)>	Burmese–Siamese War (1700–01)
<fr/Combat_de_Matz>	Combat de Matz
<Massacre_of_the_Ninth_Legion>	Massacre of the Ninth Legion
<Panthay_Rebellion>	Panthay Rebellion
<fr/Bataille_de_Bagamoyo>	Bataille de Bagamoyo
<Ghetto_uprising>	Ghetto uprising
<Operation_Teardrop>	Operation Teardrop
<Falls_Curfew>	Falls Curfew
<Southern_theater_of_the_American_Revolutionary_War>	Southern theater of the American Revolutionary War
<Mäntsälä_rebellion>	Maentsaelae rebellion
<Battle_of_Santo_Domingo_(1586)>	Battle of Santo Domingo
<Battle_of_Fuengirola>	Battle of Fuengirola
<First_Battle_of_the_Isonzo>	First Battle of the Isonzo
<Battle_of_Opatów_(1864)>	Battle of Opatow (1864)
<it/Battaglia_di_Monte_Berico>	Battaglia di Monte Berico
<Oakwood_mutiny>	Oakwood mutiny
<Franco-Moroccan_War>	Franco-Moroccan War
<de/Doppelschlacht_bei_Wjasma_und_Brjansk>	Doppelschlacht bei Wjasma und Brjansk
<Battle_of_Tiro>	Battle of Tiro
<Action_of_26_July_1806>	Action of 26 July 1806
